scenario_family,scenario,scenario_value,strategy_total_return_after_tax,strategy_total_return_pre_tax,benchmark_50_50_total_return,ibovespa_total_return,strategy_sharpe_after_tax,strategy_max_drawdown_after_tax,excess_return_vs_50_50_after_tax,total_tax_paid,total_transaction_cost,total_sales_value_turnover_proxy,total_trade_days
entry_threshold,entry_threshold_1,1.0,1.168212116156031,1.358757077633491,1.0431948234745505,0.3588675330808868,0.6562326351466751,-0.4276329688088877,0.12501729268148054,0.12422906862760431,0.17406566957529643,87.11986762243586,1536
entry_threshold,entry_threshold_1_25,1.25,1.1543837066888263,1.3359457182485421,1.0431948234745505,0.3588675330808868,0.6509501482139018,-0.4308498566592923,0.11118888321427578,0.11898237847483878,0.12429604196162126,62.21016900179144,1183
entry_threshold,entry_threshold_1_5,1.5,1.1995569661274788,1.388834969935079,1.0431948234745505,0.3588675330808868,0.6705721534674252,-0.4302329032192126,0.15636214265292825,0.12400222469638647,0.08941943839241168,44.754428915402045,870
entry_threshold,entry_threshold_2,2.0,1.2267299337075572,1.4224239171391622,1.0431948234745505,0.3588675330808868,0.6815688014804918,-0.4267992990422246,0.18353511023300673,0.12795333349846405,0.052810393366854294,26.431601880110577,518
