calculation_month,calculation_date,tax_payment_date,monthly_realized_pnl,monthly_sales_value,monthly_transaction_cost,monthly_tax_base,loss_used,taxable_profit,tax_due,accumulated_loss_after
2020-01,2020-01-31,2020-02-28,0.017176825508716274,0.5178373199069528,0.0010346399998140915,0.01614218550890218,0.0,0.01614218550890218,0.002421327826335327,0.0
2020-02,2020-02-28,2020-03-31,-0.019260102362790424,0.16694985196344445,0.00033356613778909983,-0.019593668500579524,0.0,0.0,0.0,0.019593668500579524
2020-03,2020-03-31,2020-04-30,-0.04576223846751286,0.4154850488856219,0.0008301399578134303,-0.04659237842532629,0.0,0.0,0.0,0.06618604692590582
2020-04,2020-04-30,2020-05-29,-0.0598927999020167,0.22500440091082344,0.0004495592425790678,-0.06034235914459577,0.0,0.0,0.0,0.1265284060705016
2020-05,2020-05-29,2020-06-30,-0.013085485134724255,0.15846320030669503,0.00031660979082256746,-0.013402094925546823,0.0,0.0,0.0,0.13993050099604842
2020-06,2020-06-30,2020-07-31,0.01499622531436102,0.13763915015736855,0.0002750032970177194,0.014721222017343301,0.014721222017343301,0.0,0.0,0.12520927897870512
2020-07,2020-07-31,2020-08-31,0.03885375458201775,0.06667696206425339,0.00013322070342508167,0.03872053387859267,0.03872053387859267,0.0,0.0,0.08648874510011245
2020-08,2020-08-31,2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08648874510011245
2020-09,2020-09-30,2020-10-30,0.010480429297956484,0.08707967426649305,0.00017398536316981628,0.010306443934786667,0.010306443934786667,0.0,0.0,0.07618230116532579
2020-10,2020-10-30,2020-11-30,0.007473899295747167,0.2135324832504155,0.00042663832817265834,0.007047260967574509,0.007047260967574509,0.0,0.0,0.06913504019775128
2020-11,2020-11-30,2020-12-30,0.0257627056400569,0.14901631192234202,0.0002977348889557284,0.02546497075110117,0.02546497075110117,0.0,0.0,0.04367006944665011
2020-12,2020-12-30,2021-01-29,0.004230441105554379,0.13184190059763926,0.00026342038081446405,0.003967020724739916,0.003967020724739916,0.0,0.0,0.039703048721910196
2021-01,2021-01-29,2021-02-26,0.05953202737122088,0.4454449331956856,0.0008899998665248463,0.058642027504696034,0.039703048721910196,0.01893897878278584,0.0028408468174178757,0.0
2021-02,2021-02-26,2021-03-31,0.02041896081351219,0.24417900124794195,0.0004878701323635204,0.01993109068114867,0.0,0.01993109068114867,0.0029896636021723003,0.0
2021-03,2021-03-31,2021-04-30,0.026454931987103844,0.7833240248871146,0.001565082966807422,0.024889849020296423,0.0,0.024889849020296423,0.0037334773530444633,0.0
2021-04,2021-04-30,2021-05-31,0.02686120193221484,0.35973144420530456,0.0007187441442663428,0.0261424577879485,0.0,0.0261424577879485,0.003921368668192275,0.0
2021-05,2021-05-31,2021-06-30,0.09166426356316097,0.3672454686269615,0.0007337571800738492,0.09093050638308713,0.0,0.09093050638308713,0.013639575957463068,0.0
2021-06,2021-06-30,2021-07-30,0.08990457512891305,0.32655768075622255,0.0006524628986138315,0.08925211223029922,0.0,0.08925211223029922,0.013387816834544883,0.0
2021-07,2021-07-30,2021-08-31,0.015811379351991155,0.23135823143691342,0.0004622542086651617,0.015349125143325993,0.0,0.015349125143325993,0.002302368771498899,0.0
2021-08,2021-08-31,2021-09-30,-0.011470824891534375,0.12277313175697749,0.00024530096255140355,-0.011716125854085779,0.0,0.0,0.0,0.011716125854085779
