calculation_month,calculation_date,tax_payment_date,monthly_realized_pnl,monthly_sales_value,monthly_transaction_cost,monthly_tax_base,loss_used,taxable_profit,tax_due,accumulated_loss_after
2020-01,2020-01-31,2020-02-28,0.02369068278510584,0.5710186609485425,0.0011408964254716132,0.022549786359634227,0.0,0.022549786359634227,0.003382467953945134,0.0
2020-02,2020-02-28,2020-03-31,-0.015977259885557628,0.08157966752574519,0.0001629963387127776,-0.016140256224270406,0.0,0.0,0.0,0.016140256224270406
2020-03,2020-03-31,2020-04-30,-0.0638659916612217,0.34324796238934363,0.0006858101146640233,-0.06455180177588572,0.0,0.0,0.0,0.08069205800015614
2020-04,2020-04-30,2020-05-29,-0.023215549876818002,0.11984372997611438,0.00023944801194028845,-0.02345499788875829,0.0,0.0,0.0,0.10414705588891443
2020-05,2020-05-29,2020-06-30,-0.009610390694206546,0.13930475112381283,0.00027833117107654913,-0.009888721865283095,0.0,0.0,0.0,0.11403577775419753
2020-06,2020-06-30,2020-07-31,-0.0010728124465983302,0.08549305400973319,0.00017081529272673957,-0.0012436277393250697,0.0,0.0,0.0,0.1152794054935226
2020-07,2020-07-31,2020-08-31,0.028818752898468955,0.08228781677594472,0.0001644112223295599,0.028654341676139394,0.028654341676139394,0.0,0.0,0.0866250638173832
2020-08,2020-08-31,2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866250638173832
2020-09,2020-09-30,2020-10-30,0.020255785402787236,0.05265473655587352,0.00010520426884290415,0.020150581133944332,0.020150581133944332,0.0,0.0,0.06647448268343888
2020-10,2020-10-30,2020-11-30,0.008758851832715084,0.09796888484902463,0.0001957420276703789,0.008563109805044706,0.008563109805044706,0.0,0.0,0.05791137287839417
2020-11,2020-11-30,2020-12-30,-0.006794539770661931,0.17055811074654909,0.00034077544604705116,-0.007135315216708982,0.0,0.0,0.0,0.06504668809510315
2020-12,2020-12-30,2021-01-29,0.010771009694172273,0.10940942642971127,0.00021860025260681578,0.010552409441565458,0.010552409441565458,0.0,0.0,0.054494278653537696
