calculation_month,calculation_date,tax_payment_date,monthly_realized_pnl,monthly_sales_value,monthly_transaction_cost,monthly_tax_base,loss_used,taxable_profit,tax_due,accumulated_loss_after
2020-01,2020-01-31,2020-02-28,0.013886987206663776,0.5145474816049003,0.001028066896313487,0.01285892031035029,0.0,0.01285892031035029,0.0,0.0
2020-02,2020-02-28,2020-03-31,-0.013923232034002465,0.10735165735716751,0.00021448882588844656,-0.014137720859890911,0.0,0.0,0.0,0.014137720859890911
2020-03,2020-03-31,2020-04-30,-0.04311459270213678,0.4183263617111886,0.0008358169065158612,-0.04395040960865264,0.0,0.0,0.0,0.05808813046854355
2020-04,2020-04-30,2020-05-29,-0.04103187892640579,0.21676082197025454,0.00043308855538512394,-0.04146496748179092,0.0,0.0,0.0,0.09955309795033447
2020-05,2020-05-29,2020-06-30,0.0015505592840380105,0.09024009903537067,0.00018029989817256874,0.0013702593858654418,0.0013702593858654418,0.0,0.0,0.09818283856446904
2020-06,2020-06-30,2020-07-31,0.010109757226148649,0.1067606400329975,0.00021330797209390107,0.009896449254054748,0.009896449254054748,0.0,0.0,0.08828638931041428
2020-07,2020-07-31,2020-08-31,0.03885375458201775,0.06667696206425339,0.00013322070342508167,0.03872053387859267,0.03872053387859267,0.0,0.0,0.04956585543182161
2020-08,2020-08-31,2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04956585543182161
2020-09,2020-09-30,2020-10-30,0.01523726413098897,0.0878170293035172,0.00017545860000702738,0.015061805530981943,0.015061805530981943,0.0,0.0,0.03450404990083967
2020-10,2020-10-30,2020-11-30,0.0015681155237963198,0.16235619537272478,0.00032438800274270683,0.001243727521053613,0.001243727521053613,0.0,0.0,0.03326032237978606
2020-11,2020-11-30,2020-12-30,-0.0008315218135541372,0.1824742829367632,0.00036458398189163476,-0.001196105795445772,0.0,0.0,0.0,0.03445642817523183
2020-12,2020-12-30,2021-01-29,0.002738507889705611,0.13784857440530565,0.00027542172708352775,0.0024630861626220835,0.0024630861626220835,0.0,0.0,0.03199334201260975
2021-01,2021-01-29,2021-02-26,0.023576283410919184,0.24398975335976553,0.0004874920147048263,0.023088791396214357,0.023088791396214357,0.0,0.0,0.00890455061639539
2021-02,2021-02-26,2021-03-31,0.021872142403060714,0.05317625331789223,0.00010624626037540904,0.021765896142685304,0.00890455061639539,0.012861345526289914,0.0,0.0
2021-03,2021-03-31,2021-04-30,0.017723299613359264,0.5100353196702525,0.0010190515877527525,0.01670424802560651,0.0,0.01670424802560651,0.0,0.0
2021-04,2021-04-30,2021-05-31,0.06062141359271112,0.3152076693162962,0.000629785553079513,0.05999162803963161,0.0,0.05999162803963161,0.0,0.0
2021-05,2021-05-31,2021-06-30,0.07529795342360797,0.22929294333279013,0.00045812775890667363,0.07483982566470129,0.0,0.07483982566470129,0.0,0.0
2021-06,2021-06-30,2021-07-30,0.11625561689071064,0.4109372905285576,0.0008210535275295857,0.11543456336318104,0.0,0.11543456336318104,0.0,0.0
2021-07,2021-07-30,2021-08-31,0.014298452114975227,0.17879243749733556,0.0003572276473473238,0.013941224467627904,0.0,0.013941224467627904,0.0,0.0
2021-08,2021-08-31,2021-09-30,-0.01092051576910222,0.11346192305089405,0.00022669714895283524,-0.011147212918055056,0.0,0.0,0.0,0.011147212918055056
2021-09,2021-09-30,2021-10-29,-0.013455771413194179,0.2570228995076124,0.0005135322667484763,-0.013969303679942655,0.0,0.0,0.0,0.025116516597997712
2021-10,2021-10-29,2021-11-30,-0.019540038853913526,0.29319003907407054,0.0005857942838642769,-0.020125833137777802,0.0,0.0,0.0,0.04524234973577551
2021-11,2021-11-30,2021-12-30,0.0032798141812732896,0.11715403545510426,0.00023407399691329525,0.003045740184359994,0.003045740184359994,0.0,0.0,0.04219660955141552
2021-12,2021-12-30,2022-01-31,0.0015856520493714634,0.3759712303144528,0.000751191269359546,0.0008344607800119174,0.0008344607800119174,0.0,0.0,0.0413621487714036
2022-01,2022-01-31,2022-02-25,-0.0036564995020092234,0.40013535039422465,0.0007994712295588904,-0.0044559707315681134,0.0,0.0,0.0,0.04581811950297172
2022-02,2022-02-25,2022-03-31,0.0025318259644720627,0.1965215695990013,0.00039265048870929333,0.0021391754757627696,0.0021391754757627696,0.0,0.0,0.04367894402720895
2022-03,2022-03-31,2022-04-29,0.05631685250118116,0.5831639566196745,0.00116516275048886,0.0551516897506923,0.04367894402720895,0.011472745723483349,0.0,0.0
2022-04,2022-04-29,2022-05-31,0.007815266713437873,0.21628972294301546,0.0004321472985874435,0.007383119414850429,0.0,0.007383119414850429,0.0,0.0
2022-05,2022-05-31,2022-06-30,0.02609393021916712,0.5384417455317655,0.0010758076833801509,0.025018122535786967,0.0,0.025018122535786967,0.0,0.0
2022-06,2022-06-30,2022-07-29,-0.002422385302207324,0.4962063942922114,0.0009914213672172054,-0.003413806669424529,0.0,0.0,0.0,0.003413806669424529
2022-07,2022-07-29,2022-08-31,-0.013358543247036113,0.2717771048059545,0.0005430111984134956,-0.013901554445449608,0.0,0.0,0.0,0.017315361114874136
2022-08,2022-08-31,2022-09-30,0.001240201646105888,0.43474036131304894,0.0008686121105155823,0.0003715895355903057,0.0003715895355903057,0.0,0.0,0.01694377157928383
2022-09,2022-09-30,2022-10-31,-0.0010062695885844101,0.11604632574716514,0.00023186079070362664,-0.0012381303792880368,0.0,0.0,0.0,0.018181901958571865
2022-10,2022-10-31,2022-11-30,0.06580898836656277,0.6578565535594147,0.001314398708410419,0.06449458965815234,0.018181901958571865,0.04631268769958048,0.0,0.0
2022-11,2022-11-30,2022-12-29,0.010553419430398435,0.5389600783017353,0.0010768433132901803,0.009476576117108254,0.0,0.009476576117108254,0.0,0.0
2022-12,2022-12-29,2023-01-31,0.011800505901695443,0.564286349024783,0.0011274452527967693,0.010673060648898674,0.0,0.010673060648898674,0.0,0.0
2023-01,2023-01-31,2023-02-28,-0.0006980386244236549,0.6141744216567606,0.0012271217215919293,-0.0019251603460155842,0.0,0.0,0.0,0.0019251603460155842
2023-02,2023-02-28,2023-03-31,-0.008556056902506883,0.18412473975439053,0.00036788159791087025,-0.008923938500417753,0.0,0.0,0.0,0.010849098846433338
2023-03,2023-03-31,2023-04-28,-0.0005121598063407641,0.03756521013588698,7.50553649068671e-05,-0.0005872151712476312,0.0,0.0,0.0,0.011436314017680969
2023-04,2023-04-28,2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011436314017680969
2023-05,2023-05-31,2023-06-30,0.0044671034962526154,0.14247642859601795,0.0002846681890030329,0.0041824353072495825,0.0041824353072495825,0.0,0.0,0.0072538787104313865
2023-06,2023-06-30,2023-07-31,0.02063817256925089,0.5725526601027372,0.0011439613588466275,0.01949421121040426,0.0072538787104313865,0.012240332499972875,0.0,0.0
2023-07,2023-07-31,2023-08-31,0.04220701040072741,0.32023580537621366,0.0006398317789734539,0.04156717862175396,0.0,0.04156717862175396,0.0,0.0
2023-08,2023-08-31,2023-09-29,0.013874113968458831,0.4067586089542328,0.0008127045133950706,0.01306140945506376,0.0,0.01306140945506376,0.0,0.0
2023-09,2023-09-29,2023-10-31,0.00101787520043089,0.24540028566895894,0.000490310261076841,0.0005275649393540491,0.0,0.0005275649393540491,0.0,0.0
2023-10,2023-10-31,2023-11-30,-0.008307701030770621,0.46128515936571546,0.0009216486700613696,-0.009229349700831991,0.0,0.0,0.0,0.009229349700831991
