calculation_month,calculation_date,tax_payment_date,monthly_realized_pnl,monthly_sales_value,monthly_transaction_cost,monthly_tax_base,loss_used,taxable_profit,tax_due,accumulated_loss_after
2020-01,2020-01-31,2020-02-28,0.017176825508716274,0.5178373199069528,0.0010346399998140915,0.01614218550890218,0.0,0.01614218550890218,0.002421327826335327,0.0
2020-02,2020-02-28,2020-03-31,-0.013923232034002465,0.10735165735716751,0.00021448882588844656,-0.014137720859890911,0.0,0.0,0.0,0.014137720859890911
2020-03,2020-03-31,2020-04-30,-0.044508256127668656,0.41883976415912894,0.0008368426856326252,-0.04534509881330128,0.0,0.0,0.0,0.05948281967319219
2020-04,2020-04-30,2020-05-29,-0.03910426761206055,0.15744581641815822,0.0003145770557805359,-0.03941884466784109,0.0,0.0,0.0,0.09890166434103329
2020-05,2020-05-29,2020-06-30,1.9679302175672816e-05,0.090007192713107,0.00017983455087533864,-0.00016015524869966583,0.0,0.0,0.0,0.09906181958973295
2020-06,2020-06-30,2020-07-31,0.010109757226148649,0.1067606400329975,0.00021330797209390107,0.009896449254054748,0.009896449254054748,0.0,0.0,0.0891653703356782
2020-07,2020-07-31,2020-08-31,0.03885375458201775,0.06667696206425339,0.00013322070342508167,0.03872053387859267,0.03872053387859267,0.0,0.0,0.05044483645708553
2020-08,2020-08-31,2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05044483645708553
2020-09,2020-09-30,2020-10-30,-0.004825742947352097,0.03665504742557551,7.323685799315786e-05,-0.004898979805345255,0.0,0.0,0.0,0.05534381626243078
2020-10,2020-10-30,2020-11-30,0.0015681155237963198,0.16235619537272478,0.00032438800274270683,0.001243727521053613,0.001243727521053613,0.0,0.0,0.05410008874137717
2020-11,2020-11-30,2020-12-30,0.014061565945172369,0.09072064293907856,0.00018126002585230482,0.013880305919320064,0.013880305919320064,0.0,0.0,0.04021978282205711
2020-12,2020-12-30,2021-01-29,-0.0035785416389362066,0.07942620850958027,0.00015869372329586464,-0.0037372353622320714,0.0,0.0,0.0,0.04395701818428918
2021-01,2021-01-29,2021-02-26,0.00631341416865532,0.23437849445612266,0.00046828870021203324,0.005845125468443286,0.005845125468443286,0.0,0.0,0.0381118927158459
2021-02,2021-02-26,2021-03-31,0.021872142403060714,0.05317625331789223,0.00010624626037540904,0.021765896142685304,0.021765896142685304,0.0,0.0,0.016345996573160593
2021-03,2021-03-31,2021-04-30,0.019077377128369915,0.5118637299216814,0.0010227047550882746,0.01805467237328164,0.016345996573160593,0.0017086758001210456,0.0002563013700181568,0.0
2021-04,2021-04-30,2021-05-31,0.012201777563506249,0.15693169460024764,0.00031354983936113413,0.011888227724145115,0.0,0.011888227724145115,0.001783234158621767,0.0
2021-05,2021-05-31,2021-06-30,0.07529795342360797,0.22929294333279013,0.00045812775890667363,0.07483982566470129,0.0,0.07483982566470129,0.011225973849705194,0.0
2021-06,2021-06-30,2021-07-30,0.14165247189394956,0.41074718061986476,0.0008206736875521774,0.14083179820639738,0.0,0.14083179820639738,0.021124769730959607,0.0
2021-07,2021-07-30,2021-08-31,0.014298452114975227,0.17879243749733556,0.0003572276473473238,0.013941224467627904,0.0,0.013941224467627904,0.0020911836701441853,0.0
2021-08,2021-08-31,2021-09-30,0.012776810588205583,0.1119698621630671,0.00022371600831781643,0.012553094579887767,0.0,0.012553094579887767,0.001882964186983165,0.0
2021-09,2021-09-30,2021-10-29,-0.012565760400519717,0.24561943111073264,0.000490748114107358,-0.013056508514627075,0.0,0.0,0.0,0.013056508514627075
2021-10,2021-10-29,2021-11-30,-0.004217915322582086,0.14011537804011578,0.0002799508052749566,-0.004497866127857042,0.0,0.0,0.0,0.01755437464248412
2021-11,2021-11-30,2021-12-30,0.0032798141812732896,0.11715403545510426,0.00023407399691329525,0.003045740184359994,0.003045740184359994,0.0,0.0,0.014508634458124125
2021-12,2021-12-30,2022-01-31,0.003830905385707987,0.333268108396436,0.0006658703464464255,0.0031650350392615615,0.0031650350392615615,0.0,0.0,0.011343599418862564
2022-01,2022-01-31,2022-02-25,-0.0026291880372591556,0.44188119271749904,0.000882879505929069,-0.0035120675431882247,0.0,0.0,0.0,0.014855666962050788
2022-02,2022-02-25,2022-03-31,0.0009270854191654673,0.20195979281528806,0.0004035160695610152,0.0005235693496044521,0.0005235693496044521,0.0,0.0,0.014332097612446335
