company,strategy_total_return,strategy_annualized_return,strategy_annualized_volatility,strategy_sharpe_ratio,strategy_max_drawdown,strategy_hit_ratio,strategy_observations,benchmark_50_50_total_return,benchmark_50_50_annualized_return,benchmark_50_50_annualized_volatility,benchmark_50_50_sharpe_ratio,benchmark_50_50_max_drawdown,benchmark_50_50_hit_ratio,benchmark_50_50_observations,ibovespa_total_return,ibovespa_annualized_return,ibovespa_annualized_volatility,ibovespa_sharpe_ratio,ibovespa_max_drawdown,ibovespa_hit_ratio,ibovespa_observations,strategy_final_value,benchmark_50_50_final_value,ibovespa_final_value,strategy_final_cumulative_return,benchmark_50_50_final_cumulative_return,ibovespa_final_cumulative_return,strategy_excess_return_vs_50_50,strategy_excess_return_vs_ibovespa,benchmark_50_50_excess_return_vs_ibovespa,total_tax_paid,total_transaction_cost,total_realized_pnl,gross_sale_value,gross_buy_value,number_of_trading_days,number_of_trade_days,final_weight_on,final_weight_pn,final_target_weight_on,final_target_weight_pn,policy_group,last_signal,final_accumulated_loss
BTG,4.791996881030534,0.3448375815914202,0.44476390278541217,0.7753272678646226,-0.49167333231439925,0.4896182183523108,1494,2.3322514059409465,0.2251030869976638,0.4131675023562901,0.5448228278214118,-0.54559100962506,0.5016744809109176,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,5.763180976149785,3.3322514059409465,1.358867533080887,4.763180976149785,2.3322514059409465,0.35886753308088704,2.4597454750895875,4.433129347949647,1.9733838728600595,0.0,0.648696725023304,4.931969916778259,65.19402086484205,64.54532413981875,1494,86,0.0,1.0,0.0,1.0,manual_inclusion_rotation,overweight_pn,0.0
UNIP,3.1810124936662607,0.2729005203672008,0.36478990999544497,0.7481032585868629,-0.5853148135151842,0.507032819825854,1494,2.8669274053914853,0.2562433804865354,0.33973995165207704,0.7542338757643395,-0.5338722423240077,0.5090421969189551,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,4.181012493666261,3.8669274053914853,1.358867533080887,3.1810124936662607,2.8669274053914853,0.35886753308088704,0.31408508827477544,2.8221449605853737,2.5080598723105982,0.0,0.7387632323793812,4.007948921915223,74.24570485412782,73.50694162174844,1494,52,0.0,1.0,0.0,1.0,manual_inclusion_rotation,overweight_pn,0.0
ISAE,1.100226713084083,0.1333346073100865,0.20879951943903816,0.638577175217184,-0.24862804207352085,0.5043536503683858,1494,0.913766019464306,0.1157002105074374,0.19414822592414807,0.5959375109234344,-0.2467447372400714,0.5164099129269927,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.089777823964262,1.913766019464306,1.358867533080887,1.089777823964262,0.913766019464306,0.35886753308088704,0.18646069361977702,0.741359180003196,0.554898486383419,0.0,0.36282891079024215,1.2164787011533433,36.46430553441934,36.1014766236291,1494,54,1.0,0.0,1.0,0.0,manual_inclusion_rotation,hold_previous_allocation,0.0
SAPR,0.8951121107299591,0.11385839985348256,0.3159307185952096,0.3603904057185561,-0.4922576650854712,0.49229738780977894,1494,0.8080094801547415,0.10505336444350966,0.3120030720093192,0.3367061861505384,-0.5251782002014329,0.5016744809109176,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,1.885683692268616,1.8080094801547415,1.358867533080887,0.885683692268616,0.8080094801547415,0.35886753308088704,0.08710263057521761,0.5362445776490721,0.44914194707385446,0.0,0.20755573454773996,0.7208270638852814,20.859351322047864,20.651795587500125,1494,47,0.5068333648462374,0.4931666351537626,0.5,0.5,manual_inclusion_rotation,hold_previous_allocation,0.0
PETR,2.4551527609005657,0.2326103263691639,0.42332580666053443,0.5494829814514343,-0.6498455346723986,0.521098459477562,1494,2.4435917314510514,0.23191368407270896,0.4231587851126367,0.5480535728709449,-0.6495352459827031,0.522438044206296,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,3.4551527609005657,3.4435917314510514,1.358867533080887,2.4551527609005657,2.4435917314510514,0.35886753308088704,0.011561029449514315,2.0962852278196786,2.0847241983701643,0.0,0.0015659377809038048,0.05632489239970693,0.15737674698083237,0.15581080919992857,1494,4,0.49139462404573037,0.5086053759542697,0.5,0.5,passive_tracking,hold_previous_allocation,0.0
ITUB,0.7709978643911406,0.10120481762987943,0.2874650872462528,0.35205950955422904,-0.4108114638580336,0.5097119892833222,1494,0.7853345074316334,0.10270343537016458,0.28691649875697656,0.3579558366810974,-0.4089712468206984,0.5110515740120563,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,1.7709978643911406,1.7853345074316334,1.358867533080887,0.7709978643911406,0.7853345074316334,0.35886753308088704,-0.014336643040492758,0.41213033131025356,0.4264669743507463,0.0,0.009706430777479933,-0.02873078096861722,0.9754962931367333,0.9657898623592533,1494,37,0.4927311849156842,0.5072688150843159,0.475,0.525,statistical_fallback_rotation,overweight_pn,0.02873078096861724
BBDC,-0.16586620039330136,-0.03012791697724493,0.34889287947001085,-0.0863529144619146,-0.5302614980866894,0.5003348961821835,1494,-0.09716714601519882,-0.017093778766550494,0.347448202127192,-0.04919806365926422,-0.5415849231990124,0.506363027461487,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,0.8299838802056703,0.9028328539848012,1.358867533080887,-0.17001611979432973,-0.09716714601519882,0.35886753308088704,-0.06869905437810253,-0.5247337334741884,-0.45603467909608586,0.0,0.0916340002535928,-0.3045158698631997,9.209217025486076,9.117583025232484,1494,29,1.0,0.0,1.0,0.0,balanced_reversion_rotation,hold_previous_allocation,0.3045158698631997
GGBR,0.8300122293963019,0.10731032137734009,0.387628287167026,0.2768382105486045,-0.6113453844314016,0.5030140656396517,1494,0.9197509139665272,0.11628797221749476,0.36955041060783705,0.3146741794339347,-0.6094617555174373,0.5117213663764233,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,1.830012229396302,1.9197509139665272,1.358867533080887,0.8300122293963019,0.9197509139665272,0.35886753308088704,-0.08973868457022527,0.4711446963154149,0.5608833808856402,0.0,0.31608010465659186,0.8663893624093092,31.766050517987487,31.449970413330895,1494,45,1.0,0.0,1.0,0.0,balanced_reversion_rotation,overweight_on,0.13636842853201936
RAPT,-0.5748032208367698,-0.13432968664628198,0.4100866229287467,-0.32756417580005287,-0.6485551337759412,0.4768921634293369,1494,-0.41132059044680425,-0.08549858120262743,0.3918864821232059,-0.2181718051089789,-0.6556812405537704,0.49296718017414604,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,0.4251967791632302,0.5886794095531958,1.358867533080887,-0.5748032208367698,-0.41132059044680425,0.35886753308088704,-0.16348263038996558,-0.9336707539176569,-0.7701881235276913,0.0,0.10229391848917896,-0.42017374994871176,10.280538808162486,10.178244889673307,1494,38,0.0,1.0,0.0,1.0,manual_inclusion_rotation,hold_previous_allocation,0.48101826332975406
ALUP,0.2966590346645539,0.04479444824119083,0.2768553892139849,0.16179727751865672,-0.378211100108653,0.5083724045545881,1494,0.6215067599111634,0.08494565330804105,0.2515773319373542,0.3376522544932368,-0.2937336898469447,0.5123911587407903,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,1.296659034664554,1.6215067599111634,1.358867533080887,0.2966590346645539,0.6215067599111634,0.35886753308088704,-0.32484772524660954,-0.062208498416333136,0.2626392268302764,0.0,0.32809914639380944,0.6149426706521672,32.973964212577854,32.645865066184044,1494,72,0.0,1.0,0.0,1.0,manual_inclusion_rotation,hold_previous_allocation,0.0
