company,strategy_total_return,strategy_annualized_return,strategy_annualized_volatility,strategy_sharpe_ratio,strategy_max_drawdown,strategy_hit_ratio,strategy_observations,benchmark_50_50_total_return,benchmark_50_50_annualized_return,benchmark_50_50_annualized_volatility,benchmark_50_50_sharpe_ratio,benchmark_50_50_max_drawdown,benchmark_50_50_hit_ratio,benchmark_50_50_observations,ibovespa_total_return,ibovespa_annualized_return,ibovespa_annualized_volatility,ibovespa_sharpe_ratio,ibovespa_max_drawdown,ibovespa_hit_ratio,ibovespa_observations,strategy_final_value,benchmark_50_50_final_value,ibovespa_final_value,strategy_final_cumulative_return,benchmark_50_50_final_cumulative_return,ibovespa_final_cumulative_return,strategy_excess_return_vs_50_50,strategy_excess_return_vs_ibovespa,benchmark_50_50_excess_return_vs_ibovespa,total_tax_paid,total_transaction_cost,total_realized_pnl,gross_sale_value,gross_buy_value,number_of_trading_days,number_of_trade_days,final_weight_on,final_weight_pn,final_target_weight_on,final_target_weight_pn,policy_group,last_signal,final_accumulated_loss
BTG,5.481594961654659,0.37059832905502055,0.44441123483720274,0.8339085513685958,-0.48890050524743145,0.4902880107166778,1494,2.3322514059409465,0.2251030869976638,0.4131675023562901,0.5448228278214118,-0.54559100962506,0.5016744809109176,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,6.465431383196668,3.3322514059409465,1.358867533080887,5.465431383196668,2.3322514059409465,0.35886753308088704,3.149343555713713,5.122727428573772,1.9733838728600595,0.0,0.34931511876852805,5.279983450430919,70.03768131308988,69.68836619432136,1494,88,0.0,1.0,0.0,1.0,manual_inclusion_rotation,overweight_pn,0.0
UNIP,3.724338234539047,0.2994041880485583,0.36455001463529174,0.8212979729217469,-0.5825167330414452,0.5083724045545881,1494,2.8669274053914853,0.2562433804865354,0.33973995165207704,0.7542338757643395,-0.5338722423240077,0.5090421969189551,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,4.724338234539047,3.8669274053914853,1.358867533080887,3.724338234539047,2.8669274053914853,0.35886753308088704,0.857410829147562,3.36547070145816,2.5080598723105982,0.0,0.39644226500166446,4.220411869009042,79.48667413283373,79.09023186783206,1494,54,0.0,1.0,0.0,1.0,manual_inclusion_rotation,overweight_pn,0.0
ISAE,1.3708653049872126,0.15674413256916364,0.20845577105688076,0.751929926307453,-0.24672405894909455,0.5056932350971199,1494,0.913766019464306,0.1157002105074374,0.19414822592414807,0.5959375109234344,-0.2467447372400714,0.5164099129269927,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.3649529226805113,1.913766019464306,1.358867533080887,1.3649529226805113,0.913766019464306,0.35886753308088704,0.4570992855229066,1.0119977719063256,0.554898486383419,0.0,0.19438926050378202,1.292122501927126,38.9750467310083,38.780657470504515,1494,54,1.0,0.0,1.0,0.0,manual_inclusion_rotation,hold_previous_allocation,0.0
SAPR,1.0827806519281404,0.1317411373500288,0.31559766106520415,0.4174338203438408,-0.47595171874004494,0.49229738780977894,1494,0.8080094801547415,0.10505336444350966,0.3120030720093192,0.3367061861505384,-0.5251782002014329,0.5016744809109176,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.0775866852151026,1.8080094801547415,1.358867533080887,1.0775866852151026,0.8080094801547415,0.35886753308088704,0.27477117177339894,0.7239131188472534,0.44914194707385446,0.0,0.1096288527023144,0.7776234032825127,21.980584966814035,21.87095611411172,1494,47,0.5080831042939769,0.49191689570602315,0.5,0.5,manual_inclusion_rotation,hold_previous_allocation,0.0
GGBR,1.0485687604026945,0.1285838389359648,0.38736433035884676,0.33194548092966447,-0.6113453844314016,0.5036838580040187,1494,0.9197509139665272,0.11628797221749476,0.36955041060783705,0.3146741794339347,-0.6094617555174373,0.5117213663764233,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.0485687604026945,1.9197509139665272,1.358867533080887,1.0485687604026945,0.9197509139665272,0.35886753308088704,0.12881784643616734,0.6897012273218075,0.5608833808856402,0.0,0.1686369798490993,0.9041600778780369,33.811714459744415,33.64307747989531,1494,45,1.0,0.0,1.0,0.0,balanced_reversion_rotation,overweight_on,0.14348556553591552
PETR,2.4568194331319937,0.2327105965112395,0.42331531744587264,0.5497334656239911,-0.6498012751175501,0.521098459477562,1494,2.4435917314510514,0.23191368407270896,0.4231587851126367,0.5480535728709449,-0.6495352459827031,0.522438044206296,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,3.4568194331319937,3.4435917314510514,1.358867533080887,2.4568194331319937,2.4435917314510514,0.35886753308088704,0.013227701680942339,2.0979519000511067,2.0847241983701643,0.0,0.0007734457505628998,0.05448139062472354,0.1550758729878614,0.1543024272372985,1494,4,0.49090903183539397,0.5090909681646061,0.5,0.5,passive_tracking,hold_previous_allocation,0.0
ITUB,0.7804330877547914,0.102192216229408,0.2874578252098662,0.35550333741932355,-0.41064770592253697,0.5097119892833222,1494,0.7853345074316334,0.10270343537016458,0.28691649875697656,0.3579558366810974,-0.4089712468206984,0.5110515740120563,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,1.7804330877547914,1.7853345074316334,1.358867533080887,0.7804330877547914,0.7853345074316334,0.35886753308088704,-0.004901419676841989,0.42156555467390433,0.4264669743507463,0.0,0.004886481997104435,-0.028343260313185334,0.9797396404194392,0.9748531584223349,1494,37,0.49267133644567335,0.5073286635543266,0.475,0.525,statistical_fallback_rotation,overweight_pn,0.02834326031318533
BBDC,-0.10527292613563655,-0.018587866563831823,0.34856900327155005,-0.05332621773414283,-0.5290912946919357,0.5010046885465506,1494,-0.09716714601519882,-0.017093778766550494,0.347448202127192,-0.04919806365926422,-0.5415849231990124,0.506363027461487,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,0.8924958342786669,0.9028328539848012,1.358867533080887,-0.10750416572133314,-0.09716714601519882,0.35886753308088704,-0.008105780120437722,-0.4641404592165236,-0.45603467909608586,0.0,0.04747115822177744,-0.30319848934312854,9.517967223466375,9.4704960652446,1494,29,1.0,0.0,1.0,0.0,balanced_reversion_rotation,hold_previous_allocation,0.30319848934312854
ALUP,0.5359711223094075,0.07507337144101123,0.27630196971916227,0.27170769545116524,-0.3765388672897664,0.5090421969189551,1494,0.6215067599111634,0.08494565330804105,0.2515773319373542,0.3376522544932368,-0.2937336898469447,0.5123911587407903,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,1.5359711223094075,1.6215067599111634,1.358867533080887,0.5359711223094075,0.6215067599111634,0.35886753308088704,-0.08553563760175598,0.17710358922852043,0.2626392268302764,0.0,0.1797774508973659,0.7046000032311712,36.04537890492186,35.8656014540245,1494,72,0.0,1.0,0.0,1.0,manual_inclusion_rotation,hold_previous_allocation,0.0
RAPT,-0.5426194495379928,-0.12360994200215347,0.40998420450023915,-0.3014992788632699,-0.6458002068300062,0.4768921634293369,1494,-0.41132059044680425,-0.08549858120262743,0.3918864821232059,-0.2181718051089789,-0.6556812405537704,0.49296718017414604,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,0.45738055046200715,0.5886794095531958,1.358867533080887,-0.5426194495379928,-0.41132059044680425,0.35886753308088704,-0.13129885909118855,-0.9014869826188798,-0.7701881235276913,0.0,0.05294494478473323,-0.4340867079485893,10.615461429339014,10.56251648455428,1494,36,0.0,1.0,0.0,1.0,manual_inclusion_rotation,hold_previous_allocation,0.49831578739606935
