calculation_month,calculation_date,tax_payment_date,monthly_realized_pnl,monthly_sales_value,monthly_transaction_cost,monthly_tax_base,loss_used,taxable_profit,tax_due,accumulated_loss_after
2020-01,2020-01-31,2020-02-28,0.013899996558344145,0.5139838450493056,0.002563510449123719,0.011336486109220426,0.0,0.011336486109220426,0.0017004729163830638,0.0
2020-02,2020-02-28,2020-03-31,-0.01390401233361446,0.10725245790590265,0.0005349249770867962,-0.014438937310701255,0.0,0.0,0.0,0.014438937310701255
2020-03,2020-03-31,2020-04-30,-0.043020111214413966,0.4165255635290952,0.0020774342320653127,-0.04509754544647928,0.0,0.0,0.0,0.059536482757180535
2020-04,2020-04-30,2020-05-29,-0.04093017047352129,0.2153487996182276,0.0010740588509637284,-0.04200422932448502,0.0,0.0,0.0,0.10154071208166555
2020-05,2020-05-29,2020-06-30,0.001493790214948537,0.08945652324184475,0.0004461671982136895,0.0010476230167348476,0.0010476230167348476,0.0,0.0,0.10049308906493071
2020-06,2020-06-30,2020-07-31,0.01005284741826888,0.1063023707954755,0.0005301863880073592,0.00952266103026152,0.00952266103026152,0.0,0.0,0.09097042803466919
2020-07,2020-07-31,2020-08-31,0.0384721108270842,0.06601359330501275,0.00032924485438909096,0.0381428659726951,0.0381428659726951,0.0,0.0,0.05282756206197409
2020-08,2020-08-31,2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05282756206197409
2020-09,2020-09-30,2020-10-30,0.015074387457475063,0.08684814525279225,0.0004331578316847494,0.014641229625790314,0.014641229625790314,0.0,0.0,0.03818633243618377
2020-10,2020-10-30,2020-11-30,0.0015124058375830312,0.1616666047385804,0.0008063172306163612,0.0007060886069666701,0.0007060886069666701,0.0,0.0,0.0374802438292171
2020-11,2020-11-30,2020-12-30,-0.0011463515071323503,0.18031759377651133,0.0008993396198329742,-0.0020456911269653246,0.0,0.0,0.0,0.039525934956182424
2020-12,2020-12-30,2021-01-29,0.0027104967807493425,0.13658230883949332,0.0006812085228902411,0.0020292882578591014,0.0020292882578591014,0.0,0.0,0.037496646698323324
2021-01,2021-01-29,2021-02-26,0.023361235396279538,0.2419875977877718,0.001206920687220807,0.02215431470905873,0.02215431470905873,0.0,0.0,0.015342331989264595
2021-02,2021-02-26,2021-03-31,0.021647294789823458,0.05268931835497112,0.0002627896177305293,0.02138450517209293,0.015342331989264595,0.006042173182828334,0.00090632597742425,0.0
2021-03,2021-03-31,2021-04-30,0.017455366915887952,0.5024980893611866,0.002506224884594447,0.014949142031293505,0.0,0.014949142031293505,0.0022423713046940256,0.0
2021-04,2021-04-30,2021-05-31,0.05923272009608449,0.3053532345684251,0.0015229587759023695,0.05770976132018212,0.0,0.05770976132018212,0.008656464198027318,0.0
2021-05,2021-05-31,2021-06-30,0.07459572748697346,0.22882663387121516,0.0011412799694324946,0.07345444751754096,0.0,0.07345444751754096,0.011018167127631144,0.0
2021-06,2021-06-30,2021-07-30,0.11464435228174986,0.40353709182527453,0.0020126538245649607,0.1126316984571849,0.0,0.1126316984571849,0.016894754768577734,0.0
2021-07,2021-07-30,2021-08-31,0.014112240313912536,0.1762086506073397,0.0008788461376924673,0.013233394176220069,0.0,0.013233394176220069,0.00198500912643301,0.0
2021-08,2021-08-31,2021-09-30,-0.010821705784051623,0.11155361013450223,0.0005563771079027544,-0.011378082891954378,0.0,0.0,0.0,0.011378082891954378
2021-09,2021-09-30,2021-10-29,-0.013276143479539306,0.2529158313982589,0.0012614255930087728,-0.014537569072548079,0.0,0.0,0.0,0.025915651964502455
2021-10,2021-10-29,2021-11-30,-0.01920716533530233,0.28618309967105043,0.0014273471305289301,-0.02063451246583126,0.0,0.0,0.0,0.04655016443033372
2021-11,2021-11-30,2021-12-30,0.0032370252044784157,0.1144203762225139,0.0005706751931297452,0.0026663500113486703,0.0026663500113486703,0.0,0.0,0.04388381441898505
2021-12,2021-12-30,2022-01-31,0.0015162900706393243,0.3683182340966782,0.0018369986737988937,-0.00032070860315956944,0.0,0.0,0.0,0.044204523022144615
2022-01,2022-01-31,2022-02-25,-0.003552488875582436,0.39241093368978314,0.0019571617640388186,-0.005509650639621255,0.0,0.0,0.0,0.04971417366176587
2022-02,2022-02-25,2022-03-31,0.0022563459619835916,0.19385460305963756,0.0009668558756091649,0.0012894900863744266,0.0012894900863744266,0.0,0.0,0.048424683575391446
2022-03,2022-03-31,2022-04-29,0.05462726499128849,0.5665289821889571,0.0028255809585484145,0.051801684032740075,0.048424683575391446,0.0033770004573486292,0.0005065500686022943,0.0
