calculation_month,calculation_date,tax_payment_date,monthly_realized_pnl,monthly_sales_value,monthly_transaction_cost,monthly_tax_base,loss_used,taxable_profit,tax_due,accumulated_loss_after
2020-01,2020-01-31,2020-02-28,-0.0009555922817586855,0.2802425463136264,0.000559925167459793,-0.0015155174492184785,0.0,0.0,0.0,0.0015155174492184785
2020-02,2020-02-28,2020-03-31,-0.0006944540596066952,0.1103056569405043,0.00022039092295805053,-0.0009148449825647457,0.0,0.0,0.0,0.002430362431783224
2020-03,2020-03-31,2020-04-30,-0.11747224981057422,0.3641628409988231,0.0007275980839137324,-0.11819984789448795,0.0,0.0,0.0,0.12063021032627118
2020-04,2020-04-30,2020-05-29,-0.016338978572946222,0.2704881778588647,0.0005404359197979315,-0.016879414492744153,0.0,0.0,0.0,0.13750962481901532
2020-05,2020-05-29,2020-06-30,0.0105965373209011,0.2236269449722289,0.0004468070828615962,0.010149730238039504,0.010149730238039504,0.0,0.0,0.12735989458097582
2020-06,2020-06-30,2020-07-31,0.016922779213809615,0.15389196440981537,0.0003074764523672635,0.016615302761442352,0.016615302761442352,0.0,0.0,0.11074459181953347
2020-07,2020-07-31,2020-08-31,0.2453299716070192,0.48399108459129236,0.0009670151540285562,0.24436295645299064,0.11074459181953347,0.13361836463345717,0.020042754695018573,0.0
2020-08,2020-08-31,2020-09-30,0.014340861081346985,0.523461907091207,0.0010458779362461678,0.013294983145100817,0.0,0.013294983145100817,0.0019942474717651224,0.0
2020-09,2020-09-30,2020-10-30,0.07562466914052252,0.25327881867792434,0.0005060515857700786,0.07511861755475244,0.0,0.07511861755475244,0.011267792633212865,0.0
2020-10,2020-10-30,2020-11-30,-0.004708422071989418,0.29013379801677797,0.0005796879081254305,-0.005288109980114849,0.0,0.0,0.0,0.005288109980114849
2020-11,2020-11-30,2020-12-30,0.07752316868489983,0.6043906953831686,0.001207573816949388,0.07631559486795045,0.005288109980114849,0.0710274848878356,0.01065412273317534,0.0
2020-12,2020-12-30,2021-01-29,0.08430722987961843,0.4698353491387325,0.000938731966311154,0.08336849791330728,0.0,0.08336849791330728,0.01250527468699609,0.0
2021-01,2021-01-29,2021-02-26,0.07399446902494554,0.3337334245328375,0.0006668000490166583,0.07332766897592888,0.0,0.07332766897592888,0.010999150346389331,0.0
2021-02,2021-02-26,2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03,2021-03-31,2021-04-30,0.014064326296255598,0.4095863649574527,0.0008183543755393661,0.013245971920716233,0.0,0.013245971920716233,0.001986895788107435,0.0
2021-04,2021-04-30,2021-05-31,0.08390953798759815,0.34629696756628636,0.0006919020330994733,0.08321763595449867,0.0,0.08321763595449867,0.0124826453931748,0.0
2021-05,2021-05-31,2021-06-30,0.1422798321251496,0.38047027841116265,0.0007601803764458794,0.14151965174870373,0.0,0.14151965174870373,0.02122794776230556,0.0
2021-06,2021-06-30,2021-07-30,0.029278935290886196,0.09375512196926108,0.00018732292101750466,0.02909161236986869,0.0,0.02909161236986869,0.004363741855480304,0.0
2021-07,2021-07-30,2021-08-31,-0.04904306408327761,0.22623328238477758,0.00045201455021933584,-0.04949507863349695,0.0,0.0,0.0,0.04949507863349695
2021-08,2021-08-31,2021-09-30,0.004446923936705217,0.38867884225611876,0.0007765811034088287,0.0036703428332963885,0.0036703428332963885,0.0,0.0,0.04582473580020056
2021-09,2021-09-30,2021-10-29,-0.005807185683987923,0.046651955110052025,9.321069952058348e-05,-0.005900396383508507,0.0,0.0,0.0,0.05172513218370906
2021-10,2021-10-29,2021-11-30,0.013181114868942903,0.8090962295510968,0.0016165758832189748,0.011564538985723929,0.011564538985723929,0.0,0.0,0.04016059319798514
2021-11,2021-11-30,2021-12-30,0.01770474217170434,1.344986337823889,0.002687285390257521,0.015017456781446819,0.015017456781446819,0.0,0.0,0.025143136416538318
2021-12,2021-12-30,2022-01-31,0.01781329494770693,0.324901760371195,0.0006491543663760139,0.017164140581330915,0.017164140581330915,0.0,0.0,0.007978995835207402
2022-01,2022-01-31,2022-02-25,-0.05856478248941141,0.5386156125193449,0.001076155069968721,-0.05964093755938013,0.0,0.0,0.0,0.06761993339458754
2022-02,2022-02-25,2022-03-31,0.004409154893906381,1.738803950391588,0.0034741337670161597,0.0009350211268902217,0.0009350211268902217,0.0,0.0,0.06668491226769732
2022-03,2022-03-31,2022-04-29,0.024301267639341484,1.9292317360356783,0.0038546088632081484,0.020446658776133334,0.020446658776133334,0.0,0.0,0.04623825349156399
2022-04,2022-04-29,2022-05-31,-0.005482799155163292,0.2882664121480396,0.0005759568674286504,-0.006058756022591942,0.0,0.0,0.0,0.05229700951415593
2022-05,2022-05-31,2022-06-30,-0.018154235335963127,0.7067052846765354,0.0014119985707822884,-0.019566233906745414,0.0,0.0,0.0,0.07186324342090135
2022-06,2022-06-30,2022-07-29,-0.11145613331377878,1.077848578961129,0.0021535436143079495,-0.11360967692808673,0.0,0.0,0.0,0.18547292034898807
2022-07,2022-07-29,2022-08-31,0.03176514038824848,0.24148070923851608,0.0004824789395374946,0.03128266144871098,0.03128266144871098,0.0,0.0,0.1541902589002771
2022-08,2022-08-31,2022-09-30,0.0011824029243780758,0.5606554227573386,0.0011201906548598175,6.221226951825826e-05,6.221226951825826e-05,0.0,0.0,0.15412804663075885
2022-09,2022-09-30,2022-10-31,-0.05387318863473404,0.11688656968860522,0.00023353959977743307,-0.05410672823451147,0.0,0.0,0.0,0.2082347748652703
2022-10,2022-10-31,2022-11-30,-0.04087644865119136,0.7176269271180711,0.0014338200342019403,-0.0423102686853933,0.0,0.0,0.0,0.2505450435506636
2022-11,2022-11-30,2022-12-29,-0.021921300813650322,0.7079176171075106,0.0014144208134016195,-0.023335721627051942,0.0,0.0,0.0,0.27388076517771553
2022-12,2022-12-29,2023-01-31,-0.003997945594805363,1.3590605617588065,0.0027154057177998137,-0.006713351312605177,0.0,0.0,0.0,0.28059411649032073
2023-01,2023-01-31,2023-02-28,-0.03688198677972134,0.15737115665603196,0.0003144278854266373,-0.037196414665147975,0.0,0.0,0.0,0.31779053115546874
2023-02,2023-02-28,2023-03-31,0.027255206847632035,0.42271336416207084,0.0008445821461779638,0.02641062470145407,0.02641062470145407,0.0,0.0,0.2913799064540147
2023-03,2023-03-31,2023-04-28,0.008215426315170988,0.8540335183851062,0.0017063606760941183,0.006509065639076869,0.006509065639076869,0.0,0.0,0.2848708408149378
2023-04,2023-04-28,2023-05-31,0.04893553845718135,0.42710020995963127,0.0008533470728464161,0.048082191384334935,0.048082191384334935,0.0,0.0,0.23678864943060285
2023-05,2023-05-31,2023-06-30,-0.023659681136494592,0.6419124426020091,0.001282542342861157,-0.02494222347935575,0.0,0.0,0.0,0.2617308729099586
2023-06,2023-06-30,2023-07-31,6.0931348899679835e-05,0.11392841206994068,0.00022762919494493652,-0.0001666978460452567,0.0,0.0,0.0,0.2618975707560039
2023-07,2023-07-31,2023-08-31,0.0022545770562649725,0.010338706443802952,2.065675613147443e-05,0.0022339203001334983,0.0022339203001334983,0.0,0.0,0.2596636504558704
2023-08,2023-08-31,2023-09-29,-0.008414136883996894,0.030719729859546276,6.13780816374551e-05,-0.008475514965634348,0.0,0.0,0.0,0.2681391654215048
2023-09,2023-09-29,2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681391654215048
2023-10,2023-10-31,2023-11-30,0.025976421887467356,0.8813285769680272,0.001760896257678376,0.02421552562978898,0.02421552562978898,0.0,0.0,0.2439236397917158
